Rooms,Type,Price,Method,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude
3,h,725000.0,S,12.8,3.0,1.0,1.0,657.0,,1965.0,-37.7411,144.8638
3,h,772000.0,S,12.8,3.0,2.0,3.0,672.0,132.0,1980.0,-37.7465,144.876
3,h,650000.0,SP,12.8,3.0,2.0,2.0,3977.0,113.0,2013.0,-37.747,144.8663
3,h,757000.0,S,12.8,3.0,2.0,1.0,532.0,140.0,1960.0,-37.7295,144.8644
3,h,690000.0,S,12.8,3.0,2.0,2.0,568.0,148.0,1970.0,-37.7469,144.8526
3,t,785000.0,S,12.8,3.0,2.0,2.0,610.0,,,-37.7504,144.8645
3,h,583000.0,S,12.8,3.0,1.0,1.0,412.0,133.0,2003.0,-37.7459,144.8643
4,h,920000.0,S,12.8,3.0,2.0,2.0,603.0,,1975.0,-37.7323,144.8683
3,h,880000.0,S,12.8,3.0,1.0,2.0,584.0,123.0,1980.0,-37.7435,144.8798
3,u,580000.0,S,12.8,3.0,2.0,2.0,112.0,138.0,2013.0,-37.7434,144.881
4,t,886000.0,S,12.8,4.0,3.0,1.0,322.0,257.0,1950.0,-37.7293,144.8659
4,h,970000.0,S,12.8,4.0,2.0,4.0,659.0,,,-37.7467,144.8683
4,h,920000.0,SP,12.8,4.0,2.0,2.0,745.0,182.0,1992.0,-37.7479,144.8805
3,h,625000.0,S,12.8,3.0,1.0,2.0,539.0,,,-37.7452,144.8511
3,h,825000.0,S,12.8,3.0,3.0,1.0,318.0,,,-37.7338,144.8662
3,h,695000.0,S,12.8,3.0,1.0,1.0,564.0,,,-37.7445,144.8511
3,h,915000.0,S,12.8,3.0,1.0,2.0,610.0,,,-37.7359,144.868
3,h,976000.0,S,12.8,3.0,3.0,2.0,605.0,212.0,1980.0,-37.7459,144.8788
2,t,520000.0,S,12.8,2.0,2.0,2.0,54.0,,,-37.7384,144.8768
4,h,1420000.0,S,12.8,4.0,2.0,2.0,613.0,250.0,2011.0,-37.7453,144.8721
3,h,900000.0,S,12.8,3.0,1.0,1.0,713.0,127.0,1970.0,-37.7301,144.8671
2,u,470000.0,VB,12.8,2.0,1.0,1.0,218.0,88.0,,-37.7337,144.8617
5,h,1100000.0,PI,12.8,4.0,2.0,2.0,781.0,,,-37.7497,144.8746
3,u,470000.0,SP,12.8,3.0,1.0,1.0,254.0,,,-37.74800000000001,144.863
2,h,380000.0,S,12.8,2.0,1.0,1.0,116.0,,,-37.74800000000001,144.8696
3,u,560000.0,S,12.8,3.0,1.0,2.0,352.0,102.0,2000.0,-37.7459,144.8673
4,h,1010000.0,S,12.8,4.0,2.0,2.0,776.0,268.0,1980.0,-37.7502,144.8745
3,h,740000.0,S,12.8,3.0,1.0,2.0,684.0,,,-37.7426,144.8599
3,h,630000.0,S,12.8,2.0,2.0,1.0,221.0,,,-37.7504,144.8594
4,h,835000.0,S,12.8,4.0,2.0,3.0,708.0,184.0,1990.0,-37.7452,144.8652
3,t,705000.0,S,12.8,3.0,2.0,1.0,440.0,156.0,1995.0,-37.7517,144.8776
3,t,680000.0,SP,12.8,3.0,2.0,2.0,224.0,154.0,1998.0,-37.749,144.8599
4,h,871000.0,S,12.8,4.0,2.0,2.0,570.0,,,-37.7361,144.8691
5,h,808000.0,S,12.8,5.0,2.0,2.0,561.0,,,-37.74800000000001,144.8552
3,h,891000.0,S,12.8,3.0,3.0,1.0,292.0,,,-37.7505,144.8657
3,h,785000.0,S,12.8,3.0,1.0,2.0,606.0,141.0,1965.0,-37.7311,144.8663
3,h,695000.0,S,12.8,3.0,2.0,2.0,716.0,154.0,1970.0,-37.734,144.8593
4,t,807000.0,S,12.8,4.0,2.0,2.0,319.0,,,-37.7393,144.8648
2,u,502000.0,S,12.8,5.0,1.0,2.0,0.0,85.0,1990.0,-37.7346,144.8646
4,h,770000.0,S,12.8,4.0,2.0,2.0,546.0,174.0,1970.0,-37.7428,144.8536
5,h,700000.0,PI,12.8,4.0,2.0,2.0,629.0,,,-37.7423,144.869
3,h,570000.0,SP,12.8,3.0,1.0,2.0,542.0,120.0,1970.0,-37.7408,144.8553
4,h,830000.0,S,12.8,4.0,2.0,2.0,686.0,198.0,1995.0,-37.7394,144.8628
3,h,600000.0,S,12.8,3.0,1.0,1.0,565.0,125.0,1970.0,-37.7498,144.8585
3,h,825000.0,S,12.8,3.0,2.0,1.0,630.0,126.0,2017.0,-37.7378,144.8705
4,h,680000.0,S,12.8,4.0,2.0,2.0,545.0,,,-37.742,144.8523
3,h,720000.0,SP,12.8,3.0,1.0,2.0,639.0,18.0,,-37.7334,144.8638
4,h,735000.0,SP,12.8,4.0,2.0,2.0,547.0,184.0,2000.0,-37.7381,144.8554
3,h,875000.0,PI,12.8,3.0,2.0,2.0,928.0,130.0,1970.0,-37.7362,144.8643
3,h,601200.0,S,12.8,4.0,1.0,1.0,554.0,147.0,1960.0,-37.7303,144.8636
3,h,695000.0,S,12.8,3.0,1.0,3.0,0.0,,,-37.7483,144.85
3,h,680000.0,S,12.8,3.0,1.0,2.0,558.0,105.0,1980.0,-37.7305,144.8646
3,t,660000.0,PI,12.8,3.0,2.0,1.0,265.0,,,-37.7444,144.8763
3,h,650000.0,S,12.8,3.0,2.0,2.0,176.0,,,-37.7432,144.8816
3,h,900000.0,S,12.8,3.0,1.0,2.0,600.0,,,-37.7312,144.8685
3,h,823000.0,S,12.8,3.0,1.0,2.0,538.0,,,-37.7486,144.8778
4,h,847000.0,S,12.8,4.0,3.0,2.0,579.0,,,-37.7368,144.8689
3,h,705000.0,S,12.8,3.0,1.0,2.0,616.0,201.0,1970.0,-37.7449,144.8533
3,t,710000.0,SP,12.8,3.0,2.0,1.0,320.0,133.0,2013.0,-37.7415,144.8668
4,h,732000.0,S,12.8,4.0,2.0,2.0,544.0,233.0,1980.0,-37.7479,144.8763
3,h,715000.0,SP,12.8,3.0,2.0,4.0,598.0,123.0,1970.0,-37.7487,144.8526
3,h,785000.0,S,4.2,2.0,1.0,1.0,258.0,64.0,,-37.7906,144.924
3,h,852000.0,S,4.2,3.0,1.0,1.0,166.0,138.0,2000.0,-37.7929,144.9197
3,h,1037000.0,S,4.2,3.0,1.0,1.0,188.0,106.0,1910.0,-37.7953,144.9275
2,h,775000.0,S,4.2,2.0,1.0,0.0,150.0,,,-37.7963,144.935
3,h,1470000.0,S,4.2,3.0,1.0,1.0,199.0,121.0,1910.0,-37.7957,144.93200000000004
2,u,630000.0,S,4.2,2.0,2.0,1.0,0.0,,,-37.7886,144.9328
3,t,845000.0,S,4.2,3.0,2.0,1.0,132.0,105.0,,-37.7907,144.9247
2,u,492500.0,S,4.2,2.0,1.0,1.0,0.0,81.0,2008.0,-37.7974,144.9261
2,u,420000.0,VB,4.2,2.0,1.0,1.0,0.0,55.0,1970.0,-37.794,144.923
2,t,650000.0,S,4.2,2.0,1.0,1.0,79.0,,,-37.7914,144.9344
3,h,1050000.0,S,4.2,3.0,1.0,1.0,274.0,,1900.0,-37.7984,144.929
3,h,1291000.0,SP,4.2,3.0,1.0,1.0,416.0,,,-37.7946,144.924
2,u,420000.0,SP,4.2,2.0,1.0,1.0,0.0,80.0,2002.0,-37.7899,144.9231
3,h,961000.0,S,4.2,3.0,1.0,1.0,235.0,,,-37.7925,144.9323
3,h,1271000.0,S,4.2,3.0,1.0,1.0,284.0,113.0,1900.0,-37.7938,144.9228
3,h,1010000.0,PI,4.2,3.0,1.0,0.0,234.0,104.0,1900.0,-37.7923,144.9332
2,t,750000.0,S,4.2,2.0,1.0,1.0,325.0,112.0,2002.0,-37.7976,144.9213
4,h,1675000.0,S,4.2,4.0,2.0,2.0,279.0,,,-37.797,144.9303
2,h,905000.0,S,4.2,2.0,2.0,1.0,138.0,126.0,1999.0,-37.799,144.9276
2,h,960000.0,S,4.2,2.0,1.0,1.0,174.0,72.0,1900.0,-37.7959,144.9343
2,h,1031000.0,SP,4.2,2.0,1.0,1.0,163.0,99.0,1900.0,-37.7929,144.9287
3,t,918000.0,SP,4.2,3.0,2.0,1.0,788.0,,1998.0,-37.7938,144.9186
3,h,870000.0,S,4.2,3.0,1.0,1.0,211.0,95.0,1992.0,-37.7891,144.92600000000004
3,h,1165000.0,S,4.2,3.0,1.0,0.0,239.0,135.0,1910.0,-37.7923,144.9324
5,h,1710000.0,PI,4.2,5.0,2.0,2.0,566.0,270.0,1890.0,-37.7893,144.933
1,u,360000.0,VB,4.2,1.0,1.0,1.0,4267.0,,,-37.7966,144.9254
3,h,1455000.0,S,4.2,3.0,1.0,0.0,275.0,120.0,1900.0,-37.7954,144.9274
1,u,365000.0,VB,4.2,1.0,1.0,1.0,0.0,47.0,2012.0,-37.7961,144.9261
3,u,551000.0,S,4.2,3.0,1.0,1.0,4440.0,,,-37.7898,144.9233
2,u,442000.0,S,4.2,2.0,2.0,1.0,3448.0,71.0,2010.0,-37.7976,144.9285
2,h,765000.0,S,4.2,2.0,1.0,2.0,158.0,76.0,1965.0,-37.7902,144.9319
2,u,515000.0,SP,4.2,2.0,1.0,1.0,3957.0,81.0,2010.0,-37.7974,144.9261
3,u,570000.0,VB,4.2,3.0,1.0,2.0,0.0,,1990.0,-37.7897,144.9239
1,u,370000.0,VB,4.2,1.0,1.0,1.0,0.0,50.0,2012.0,-37.7961,144.9261
2,h,1005000.0,S,4.2,2.0,1.0,0.0,274.0,,,-37.7931,144.9247
2,h,1234500.0,SP,4.2,2.0,2.0,2.0,169.0,127.0,2008.0,-37.7922,144.9316
2,u,666000.0,S,4.2,2.0,1.0,2.0,1111.0,92.0,1998.0,-37.7896,144.9321
2,h,825000.0,S,4.2,2.0,1.0,1.0,211.0,88.0,1915.0,-37.7925,144.9264
2,t,770000.0,S,4.2,2.0,2.0,1.0,0.0,,,-37.7937,144.9169
3,h,1135000.0,S,4.2,3.0,1.0,0.0,0.0,,,-37.7957,144.93200000000004
4,h,975000.0,S,4.2,4.0,3.0,1.0,0.0,,,-37.7941,144.91899999999995
2,t,812000.0,SP,4.2,2.0,1.0,0.0,132.0,79.0,1887.0,-37.7989,144.9275
5,h,1900000.0,VB,4.2,5.0,2.0,2.0,566.0,270.0,1890.0,-37.7893,144.933
1,u,445000.0,S,4.2,1.0,1.0,0.0,0.0,67.0,1997.0,-37.7913,144.9323
2,h,732000.0,SP,4.2,3.0,2.0,1.0,94.0,130.0,2002.0,-37.7934,144.9166
3,h,1260000.0,S,4.2,3.0,2.0,2.0,250.0,147.0,1900.0,-37.792,144.9324
3,h,1000000.0,SP,4.2,3.0,2.0,2.0,211.0,132.0,1997.0,-37.7926,144.9197
2,h,1155000.0,SP,4.2,2.0,1.0,1.0,197.0,101.0,1890.0,-37.7918,144.9264
2,t,700000.0,S,4.2,2.0,1.0,3.0,62.0,,1997.0,-37.7917,144.9231
3,h,813500.0,SP,4.2,3.0,1.0,1.0,165.0,,,-37.7907,144.9303
2,u,526000.0,S,4.2,2.0,0.0,0.0,0.0,,,-37.7919,144.9253
3,t,790000.0,SP,4.2,3.0,2.0,2.0,1181.0,136.0,2003.0,-37.7982,144.9202
4,h,1365000.0,S,4.2,4.0,2.0,1.0,242.0,,,-37.7913,144.9275
2,t,700000.0,VB,4.2,2.0,2.0,1.0,324.0,97.0,2009.0,-37.7903,144.9345
1,u,370000.0,PI,4.2,1.0,1.0,2.0,0.0,,,-37.7896,144.9321
3,h,1230000.0,S,4.2,3.0,1.0,1.0,312.0,109.0,1915.0,-37.793,144.934
2,u,460000.0,SP,4.2,2.0,1.0,1.0,0.0,84.0,2010.0,-37.7948,144.9314
2,u,395000.0,PI,4.2,2.0,1.0,1.0,0.0,80.0,2002.0,-37.7899,144.9231
5,h,1001000.0,S,4.2,3.0,1.0,0.0,301.0,,,-37.7896,144.9307
2,h,850000.0,SP,4.2,2.0,1.0,1.0,169.0,90.0,1900.0,-37.7925,144.9315
3,h,1335000.0,S,4.2,3.0,1.0,3.0,459.0,,,-37.7917,144.9251
2,h,868000.0,S,4.2,2.0,1.0,1.0,97.0,103.0,2000.0,-37.7921,144.9234
2,h,960000.0,S,4.2,2.0,1.0,0.0,179.0,,1900.0,-37.7963,144.9327
2,t,773000.0,S,4.2,2.0,1.0,1.0,0.0,90.0,1970.0,-37.7937,144.9295
2,u,631090.0,S,4.2,2.0,2.0,1.0,2136.0,94.0,2012.0,-37.7956,144.935
2,u,410000.0,PI,4.2,2.0,1.0,1.0,0.0,86.0,2000.0,-37.7897,144.9228
2,u,425000.0,S,4.2,2.0,1.0,1.0,0.0,59.0,2006.0,-37.7966,144.9254
2,h,1211000.0,SP,4.2,2.0,1.0,1.0,183.0,,,-37.7959,144.9342
2,u,506000.0,SP,4.2,2.0,1.0,1.0,0.0,,,-37.7952,144.9262
2,h,806000.0,S,4.2,2.0,1.0,1.0,173.0,,,-37.7959,144.9341
3,h,829000.0,S,4.2,2.0,2.0,2.0,84.0,,,-37.7935,144.9187
2,h,786000.0,S,4.2,2.0,1.0,0.0,149.0,,,-37.7908,144.9309
2,u,458000.0,S,4.2,1.0,1.0,1.0,0.0,,,-37.7966,144.9254
3,h,1635000.0,S,5.6,3.0,1.0,2.0,396.0,,1990.0,-37.8102,145.0451
2,h,4800000.0,S,5.6,2.0,2.0,1.0,697.0,,,-37.812,145.0547
2,u,562500.0,S,5.6,2.0,2.0,1.0,0.0,,,-37.8099,145.0606
2,u,520000.0,VB,5.6,2.0,1.0,1.0,0.0,12.0,,-37.804,145.0347
5,h,4350000.0,S,5.6,5.0,3.0,2.0,853.0,,1930.0,-37.8151,145.0555
3,h,1528500.0,SP,5.6,3.0,1.0,1.0,375.0,,,-37.8015,145.0505
2,u,630000.0,PI,5.6,2.0,1.0,2.0,91.0,,1970.0,-37.8003,145.0375
4,h,1690000.0,S,5.6,4.0,3.0,1.0,358.0,,,-37.8034,145.0283
2,u,610000.0,SP,5.6,2.0,1.0,1.0,745.0,72.0,1968.0,-37.8024,145.0346
3,h,1490000.0,S,5.6,3.0,2.0,2.0,597.0,,1970.0,-37.8093,145.0299
2,u,588000.0,S,5.6,2.0,1.0,1.0,0.0,,1982.0,-37.8034,145.0369
3,u,882000.0,S,5.6,3.0,2.0,2.0,0.0,141.0,1950.0,-37.8064,145.0182
2,u,831000.0,S,5.6,2.0,1.0,1.0,0.0,,1970.0,-37.8117,145.0222
4,h,2130000.0,S,5.6,4.0,2.0,2.0,649.0,,1985.0,-37.802,145.036
2,u,650000.0,VB,5.6,2.0,1.0,1.0,0.0,,,-37.8083,145.0382
2,u,599000.0,S,5.6,2.0,1.0,1.0,0.0,,,-37.8046,145.0375
2,u,820000.0,S,5.6,2.0,1.0,2.0,0.0,,,-37.8066,145.0211
4,h,2200000.0,S,5.6,4.0,1.0,2.0,735.0,,,-37.8028,145.0534
4,h,3550000.0,VB,5.6,4.0,3.0,4.0,992.0,374.0,1935.0,-37.8046,145.0603
2,h,1326000.0,S,5.6,2.0,1.0,2.0,405.0,80.0,1890.0,-37.8012,145.0361
2,u,610000.0,S,5.6,2.0,1.0,1.0,0.0,,1960.0,-37.8092,145.0366
4,h,1950000.0,VB,5.6,3.0,2.0,2.0,400.0,251.0,2000.0,-37.8147,145.0438
3,h,1875000.0,S,5.6,3.0,2.0,2.0,426.0,,,-37.8012,145.0514
5,h,2850000.0,S,5.6,5.0,2.0,2.0,815.0,,,-37.8118,145.035
4,h,2550000.0,S,5.6,4.0,2.0,2.0,603.0,220.0,1930.0,-37.8095,145.0391
3,h,1878000.0,SP,5.6,3.0,2.0,1.0,392.0,426.0,2015.0,-37.8081,145.0263
4,h,1910000.0,PI,5.6,4.0,3.0,2.0,277.0,199.0,2016.0,-37.8007,145.0374
3,h,1410000.0,S,5.6,3.0,1.0,2.0,304.0,127.0,1885.0,-37.8023,145.0404
2,u,515000.0,S,5.6,2.0,1.0,1.0,743.0,,,-37.8017,145.0445
3,h,2310000.0,S,5.6,3.0,1.0,2.0,782.0,175.0,1920.0,-37.8107,145.0219
2,h,890000.0,S,5.6,2.0,1.0,1.0,0.0,,1970.0,-37.8128,145.0588
3,h,1668000.0,S,5.6,3.0,2.0,2.0,289.0,,,-37.8048,145.0303
4,h,2315000.0,S,5.6,4.0,2.0,0.0,364.0,183.0,1900.0,-37.8125,145.043
3,t,800000.0,S,5.6,3.0,2.0,2.0,848.0,97.0,1970.0,-37.796,145.0324
2,h,1950000.0,S,5.6,2.0,1.0,4.0,596.0,,,-37.8146,145.0419
5,h,4850000.0,S,5.6,5.0,4.0,4.0,957.0,400.0,1930.0,-37.8112,145.05700000000004
3,h,2770000.0,S,5.6,3.0,3.0,4.0,1197.0,,1927.0,-37.8168,145.056
6,h,6500000.0,S,5.6,6.0,6.0,3.0,1334.0,365.0,1890.0,-37.8029,145.0267
2,u,580000.0,PI,5.6,2.0,1.0,1.0,0.0,90.0,1970.0,-37.8071,145.0243
2,u,525000.0,PI,5.6,2.0,1.0,1.0,0.0,,,-37.8054,145.0373
3,h,1905000.0,S,5.6,4.0,2.0,2.0,591.0,190.0,1910.0,-37.812,145.0268
2,u,478000.0,S,5.6,1.0,1.0,1.0,0.0,51.0,1970.0,-37.7997,145.0304
2,u,672000.0,S,5.6,2.0,1.0,1.0,0.0,77.0,1966.0,-37.8108,145.0545
4,h,2286000.0,S,5.6,4.0,3.0,2.0,712.0,237.0,1975.0,-37.8034,145.0527
3,h,1575000.0,PI,5.6,3.0,2.0,2.0,397.0,80.0,1940.0,-37.8013,145.0335
2,u,590000.0,SP,5.6,2.0,1.0,1.0,0.0,80.0,1975.0,-37.805,145.0294
2,u,765000.0,S,5.6,2.0,1.0,2.0,0.0,,1960.0,-37.8066,145.0211
2,h,1507000.0,S,5.6,2.0,1.0,2.0,667.0,,,-37.8007,145.0327
3,h,972500.0,S,5.6,3.0,2.0,2.0,0.0,,1970.0,-37.7925,145.0389
2,t,672000.0,S,5.6,2.0,1.0,1.0,0.0,,1980.0,-37.8094,145.0446
4,h,2350000.0,VB,5.6,4.0,2.0,2.0,861.0,358.0,1983.0,-37.8047,145.0534
4,h,1312000.0,PI,5.6,4.0,2.0,1.0,687.0,180.0,1955.0,-37.8096,145.0529
2,u,890000.0,S,5.6,2.0,2.0,1.0,89.0,87.0,1965.0,-37.8148,145.0571
4,h,2117000.0,S,5.6,4.0,1.0,2.0,520.0,,,-37.8082,145.0323
2,h,1331000.0,S,5.6,2.0,1.0,1.0,424.0,89.0,1940.0,-37.7995,145.0418
4,h,1800000.0,VB,5.6,5.0,2.0,2.0,586.0,187.0,1940.0,-37.7933,145.0343
4,h,2513000.0,S,5.6,3.0,1.0,2.0,832.0,,,-37.8036,145.0545
3,h,1476000.0,S,5.6,3.0,2.0,2.0,288.0,203.0,1997.0,-37.7997,145.046
4,h,2590000.0,S,5.6,4.0,2.0,2.0,660.0,215.0,1928.0,-37.8124,145.0361
4,h,2625000.0,PI,5.6,4.0,2.0,2.0,717.0,225.0,1890.0,-37.8083,145.0418
4,h,2265000.0,S,5.6,4.0,1.0,1.0,650.0,242.0,1930.0,-37.8098,145.02200000000005
5,h,1975000.0,S,5.6,3.0,2.0,1.0,531.0,1022.0,1890.0,-37.813,145.0411
4,h,2075000.0,S,5.6,4.0,2.0,2.0,764.0,,,-37.8046,145.0595
5,h,2550000.0,PI,5.6,5.0,4.0,2.0,597.0,342.0,2016.0,-37.7937,145.0353
4,h,2240000.0,S,5.6,4.0,2.0,2.0,820.0,,,-37.804,145.0553
2,h,1275000.0,S,5.6,2.0,1.0,0.0,381.0,,,-37.8033,145.036
3,t,1330000.0,PI,5.6,3.0,2.0,2.0,205.0,184.0,1995.0,-37.7993,145.0267
3,u,720000.0,S,5.6,3.0,1.0,1.0,0.0,,,-37.8135,145.0355
3,h,1450000.0,VB,5.6,3.0,2.0,2.0,247.0,204.0,1998.0,-37.8053,145.0327
3,h,3650000.0,VB,5.6,3.0,2.0,3.0,1353.0,282.0,1960.0,-37.8006,145.0218
2,u,551000.0,S,5.6,2.0,1.0,2.0,0.0,86.0,1992.0,-37.7925,145.0263
4,h,2800000.0,VB,5.6,4.0,1.0,0.0,919.0,,,-37.8012,145.0297
2,u,557000.0,S,5.6,2.0,1.0,1.0,0.0,,,-37.8034,145.0369
3,h,1410000.0,PI,5.6,3.0,1.0,1.0,519.0,,,-37.796,145.0377
4,t,1000000.0,VB,5.6,3.0,3.0,2.0,317.0,,,-37.794,145.032
4,h,2450000.0,VB,5.6,3.0,2.0,2.0,1012.0,,1900.0,-37.8067,145.0277
4,h,2460000.0,S,5.6,4.0,4.0,2.0,737.0,293.0,1910.0,-37.8042,145.0291
4,h,2850000.0,S,5.6,4.0,2.0,4.0,690.0,248.0,1890.0,-37.8037,145.0308
5,h,2425000.0,VB,5.6,5.0,2.0,2.0,534.0,237.0,1890.0,-37.8044,145.0386
2,u,610000.0,SP,5.6,2.0,1.0,1.0,745.0,72.0,1968.0,-37.8024,145.0346
3,u,955000.0,S,5.6,3.0,2.0,2.0,140.0,121.0,1980.0,-37.8063,145.0179
2,t,707500.0,S,5.6,2.0,1.0,1.0,124.0,86.0,1992.0,-37.7938,145.0321
3,h,1410000.0,S,5.6,3.0,2.0,1.0,442.0,,,-37.8046,145.0382
3,t,732000.0,S,5.6,3.0,1.0,1.0,904.0,110.0,1980.0,-37.801,145.0297
2,h,2875000.0,S,5.6,2.0,1.0,1.0,1065.0,90.0,1910.0,-37.7944,145.0339
3,h,1565000.0,S,5.6,3.0,1.0,1.0,535.0,,1947.0,-37.8027,145.0404
2,u,480000.0,VB,5.6,2.0,2.0,1.0,0.0,,2005.0,-37.8162,145.0592
4,h,1725000.0,S,5.6,4.0,2.0,3.0,709.0,,,-37.8065,145.0287
3,h,1500000.0,PI,5.6,3.0,1.0,2.0,857.0,130.0,1941.0,-37.7981,145.0423
4,h,1750000.0,S,5.6,4.0,3.0,2.0,641.0,230.0,2010.0,-37.7982,145.0281
3,u,1100000.0,S,5.6,3.0,1.0,1.0,0.0,115.0,1935.0,-37.8087,145.0452
3,h,1290000.0,S,5.6,3.0,1.0,0.0,321.0,,,-37.8116,145.0285
3,h,1440000.0,S,5.6,3.0,1.0,1.0,298.0,130.0,1900.0,-37.8021,145.0391
4,h,2560000.0,PI,5.6,4.0,3.0,4.0,670.0,346.0,1990.0,-37.8042,145.0279
5,h,2600000.0,VB,5.6,5.0,2.0,2.0,674.0,281.0,1959.0,-37.8064,145.0608
4,h,2245000.0,S,5.6,4.0,3.0,2.0,627.0,,,-37.7915,145.0348
5,h,3280000.0,PI,5.6,4.0,5.0,2.0,480.0,147.0,1979.0,-37.8117,145.0449
3,t,730000.0,SP,5.6,3.0,2.0,2.0,0.0,,,-37.7941,145.0238
4,h,4005000.0,PI,5.6,4.0,3.0,3.0,800.0,,2009.0,-37.8022,145.0565
3,h,1211000.0,S,5.6,3.0,1.0,1.0,633.0,,,-37.7916,145.0352
2,u,891000.0,S,5.6,2.0,1.0,1.0,121.0,,,-37.8126,145.0534
3,u,620000.0,VB,5.6,3.0,1.0,1.0,0.0,112.0,1970.0,-37.7978,145.0333
4,h,2600000.0,VB,5.6,4.0,3.0,2.0,700.0,700.0,1992.0,-37.8033,145.0526
5,h,2800000.0,PI,5.6,5.0,2.0,3.0,920.0,241.0,1900.0,-37.8017,145.0419
3,h,1420000.0,S,5.6,3.0,2.0,2.0,275.0,153.0,1999.0,-37.8052,145.0489
3,h,1800000.0,PI,5.6,4.0,2.0,1.0,336.0,139.0,1910.0,-37.8074,145.0318
3,h,3065000.0,S,5.6,3.0,2.0,3.0,773.0,,,-37.8107,145.05100000000004
1,u,395000.0,VB,5.6,1.0,1.0,1.0,0.0,55.0,2005.0,-37.7999,145.0544
4,h,2250000.0,S,5.6,4.0,3.0,2.0,741.0,307.0,1890.0,-37.8043,145.0291
4,h,2490000.0,S,7.5,3.0,2.0,2.0,712.0,14.0,,-37.7936,145.0566
2,u,620000.0,S,7.5,2.0,1.0,1.0,0.0,,1970.0,-37.7971,145.0514
3,h,1750000.0,S,7.5,3.0,1.0,3.0,650.0,,,-37.7955,145.0473
5,h,1950000.0,VB,7.5,5.0,2.0,3.0,711.0,253.0,1940.0,-37.7923,145.0528
2,u,605000.0,S,7.5,2.0,1.0,1.0,0.0,83.0,1960.0,-37.7969,145.0511
3,h,1920000.0,S,7.5,3.0,1.0,2.0,672.0,152.0,1940.0,-37.789,145.0616
4,h,1610000.0,S,7.5,4.0,2.0,2.0,763.0,,,-37.7916,145.0529
5,h,1850000.0,PI,7.5,5.0,3.0,4.0,787.0,,,-37.7894,145.0462
3,h,1615000.0,S,7.5,3.0,1.0,1.0,702.0,127.0,1933.0,-37.7922,145.0518
4,h,1830000.0,PI,7.5,4.0,2.0,3.0,596.0,,1930.0,-37.799,145.0578
3,h,1300000.0,S,7.5,3.0,1.0,2.0,378.0,,,-37.7956,145.0525
3,h,1880000.0,S,7.5,3.0,1.0,2.0,836.0,,,-37.7951,145.053
4,h,2081000.0,S,7.5,3.0,4.0,3.0,948.0,311.0,1960.0,-37.7881,145.0631
4,h,1315000.0,SP,7.5,4.0,2.0,2.0,458.0,200.0,1930.0,-37.7981,145.0472
3,h,1750000.0,S,7.5,3.0,2.0,4.0,611.0,160.0,1930.0,-37.7997,145.058
5,h,3028000.0,S,7.5,5.0,5.0,4.0,696.0,,,-37.7974,145.0491
5,h,2100000.0,VB,7.5,5.0,3.0,2.0,695.0,360.0,1950.0,-37.7904,145.0548
2,u,1110000.0,S,7.5,2.0,1.0,1.0,0.0,,,-37.7927,145.0597
4,h,2175000.0,VB,7.5,4.0,2.0,2.0,691.0,,1940.0,-37.793,145.0592
6,h,1300000.0,VB,7.5,6.0,3.0,2.0,730.0,310.0,1968.0,-37.7917,145.0509
3,h,1350000.0,SA,7.5,3.0,2.0,2.0,414.0,,2005.0,-37.7938,145.0545
3,t,1963000.0,S,7.5,3.0,2.0,2.0,426.0,,2010.0,-37.7917,145.0585
4,h,1315000.0,SP,7.5,4.0,2.0,2.0,458.0,200.0,1930.0,-37.7981,145.0472
3,t,1620000.0,S,7.5,3.0,2.0,2.0,248.0,167.0,2012.0,-37.7923,145.0595
3,h,1770000.0,S,7.5,3.0,1.0,1.0,698.0,,,-37.7902,145.061
3,t,1260000.0,S,7.5,3.0,2.0,2.0,284.0,,1990.0,-37.7966,145.048
2,h,1290000.0,S,6.2,2.0,2.0,2.0,0.0,,,-37.8407,145.0343
3,h,670000.0,S,9.2,3.0,1.0,3.0,564.0,,,-37.7832,144.8745
3,t,615000.0,S,9.2,3.0,2.0,2.0,165.0,161.0,2007.0,-37.7773,144.8725
3,h,715000.0,S,9.2,3.0,1.0,1.0,576.0,128.0,1970.0,-37.7808,144.8678
4,h,826000.0,S,9.2,4.0,2.0,2.0,308.0,185.0,2012.0,-37.7833,144.8817
2,u,275000.0,PI,9.2,2.0,1.0,1.0,1972.0,63.0,1960.0,-37.7863,144.8769
2,h,711000.0,S,9.2,2.0,1.0,0.0,163.0,69.0,1920.0,-37.789,144.8813
3,t,640000.0,SP,9.2,3.0,2.0,2.0,214.0,,,-37.7806,144.8714
3,h,1200000.0,SP,9.2,3.0,1.0,1.0,589.0,,,-37.7863,144.881
2,h,927000.0,S,9.2,2.0,1.0,4.0,524.0,139.0,,-37.779,144.8832
3,t,695000.0,SP,9.2,3.0,2.0,1.0,156.0,124.0,2012.0,-37.7898,144.8722
3,h,880000.0,SP,9.2,3.0,1.0,1.0,586.0,,,-37.786,144.871
2,u,485000.0,S,9.2,2.0,1.0,1.0,152.0,,,-37.7844,144.8791
3,h,490000.0,SP,9.2,3.0,1.0,2.0,306.0,91.0,1960.0,-37.7838,144.8724
3,h,725000.0,SP,9.2,3.0,1.0,2.0,305.0,,,-37.7858,144.8834
